ID_CITY,ID_DATAENTRY,ID_1_OBJ2,OBJECTID,CITY_INST_YR,CITY_UPGR_YR,CITY_INFRA_HIGHORDER,CITY_INFRA_LOWORDER,CITY_LAST_REVIEWED,CITY_CONVERT_YR,ATR_SEGMENT_LENGTH,STREET_NAME,FROM_STREET,TO_STREET,SEAN_CODE,DPR_EXCL_FLAG,CHECK_FLAG,Notes,Confirmed Before upgrade,INSTALLED_ORIG,INST_DATE_ORIG,Installation_Notes_ORIG,Upgrade code_ORIG,UPGRADED_ORIG,UPGRADED_DATE_ORIG,"MATCH_Installation (1 match, 2 no match)",INST_YR,INST_DATE,INST_TYPE,INST_MAJ_HTYPE,INST_MIN_HTYPE,INST_COMMENTS,UPGR1_YR,UPGR1_DATE,UPGR1_TYPE,UPGR1_MAJ_HTYPE,UPGR1_MIN_HTYPE,UPGR1_COMMENTS,UPGR2_YR,UPGR2_DATE,UPGR2_TYPE,UPGR2_MAJ_HTYPE,UPGR2_TYPE_MIN,UPGR2_COMMENTS,GEOJSON_INDIV,GEOJSON_GROUP,MAPS_URL_2POINT,MAPS_URL_3POINT,START_XY,CENTER_XY,END_XY,YEAR_DIFF,Infra_Post2019
920,158,921,,2007,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,514.3575461,Kingston Rd,Rylander Blvd,401 C W Kingston Rd Ramp,,,,,,,,,,,,,2007,pre Oct 2007,PL,PL,PL,"Oct 2007 SV: https://www.google.com/maps/@43.8000369,-79.1446568,3a,51.1y,230.77h,85t/data=!3m7!1e1!3m5!1sxHWZCb8Jzhcf-NfKS1O6nQ!2e0!5s20071001T000000!7i3328!8i1664?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.14917124,43.797054],[-79.14437132,43.80011073]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.14917124,43.797054],[-79.14437132,43.80011073]]}},","https://www.google.com/maps/dir/43.797054,-79.14917124/43.80011073,-79.14437132","https://www.google.com/maps/dir/43.797054,-79.14917124/43.79857858,-79.14676888/43.80011073,-79.14437132",START/-79.14917/43.79705,CENTER/-79.14676888/43.79857858,END/-79.14437/43.80011,,0
869,159,870,,2014,0,Bike Lane,Signed Route (No Pavement Markings),2023-01-16T19:53:01,,454.7554524,Kingston Rd,Wood Glen Rd,35 M W Haig Ave,,,,city doc for more info: https://www.toronto.ca/legdocs/mmis/2014/pw/bgrd/backgroundfile-68948.pdf,,,,,,,,,2014,Jun - Dec 2014,PL,PL,PL,"Aug 2015 SV: https://www.google.com/maps/@43.6842012,-79.2759904,3a,75y,51.68h,84.8t/data=!3m7!1e1!3m5!1sQwr6zECf3Q7Hi6hN4t2QMw!2e0!5s20150801T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.27610079,43.68420391],[-79.27201422,43.68702434]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.27610079,43.68420391],[-79.27201422,43.68702434]]}},","https://www.google.com/maps/dir/43.68420391,-79.27610079/43.68702434,-79.27201422","https://www.google.com/maps/dir/43.68420391,-79.27610079/43.68562653,-79.27406613/43.68702434,-79.27201422",START/-79.2761/43.6842,CENTER/-79.27406613/43.68562653,END/-79.27201/43.68702,0,0
1217,160,1218,3895,2020,0,Cycle Track,Cycle Track,2023-01-16T19:53:01,,430.6623117,Kipling Ave,St Albans Rd,Dundas W Kipling N Ramp,Y,,,,,2020,22-Jun-20,https://twitter.com/TO_Cycling/status/1275138769591689218?s=20,,0,,1,2020,22-Jun-20,PBL,PBL,PBL,"PBL installed, 2020: no prior infra: https://www.google.com/maps/@43.6411697,-79.5352149,3a,75y,195.64h,78.71t/data=!3m7!1e1!3m5!1s73xM7R41e1DmbvNIcNtVxQ!2e0!5s20201001T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.53427151,43.63908615],[-79.53580483,43.64279864]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.53427151,43.63908615],[-79.53580483,43.64279864]]}},","https://www.google.com/maps/dir/43.63908615,-79.53427151/43.64279864,-79.53580483","https://www.google.com/maps/dir/43.63908615,-79.53427151/43.6409496,-79.53502032/43.64279864,-79.53580483",START/-79.53427/43.63909,CENTER/-79.53502032/43.6409496,END/-79.5358/43.6428,0,2
1150,161,1151,,2007,0,Bike Lane - Contraflow,Signed Route (No Pavement Markings),2023-01-16T19:53:01,,198.1925768,Knox Ave,Queen St E,Eastern Ave,,,,,,,,,,,,,2007,pre Sep 2007,PL,PL,PL,"Sep 2007 SV: https://www.google.com/maps/@43.6625499,-79.325201,3a,41.5y,329.69h,90.11t/data=!3m7!1e1!3m5!1sYfPyg5jQFAh9_mDxTFDojw!2e0!5s20070901T000000!7i3328!8i1664?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.32527015,43.66251694],[-79.32598699,43.6642231]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.32527015,43.66251694],[-79.32598699,43.6642231]]}},","https://www.google.com/maps/dir/43.66251694,-79.32527015/43.6642231,-79.32598699","https://www.google.com/maps/dir/43.66251694,-79.32527015/43.66337314,-79.32562123/43.6642231,-79.32598699",START/-79.32527/43.66252,CENTER/-79.32562123/43.66337314,END/-79.32599/43.66422,,0
42,162,43,2711,2001,2016,Bike Lane,,2023-01-16T19:53:01,,157.8492603,Lake Shore Blvd W,Marine Parade Dr,Palace Pier Crt,Y,,,,,2020,01-Oct-20,http://www.twowheeledpolitics.ca/p/bike-lane-tracker.html,,0,,1,2016,May-Nov 2016,PL,PL,PL,"PL installed between May 2016 and Jul 2017: https://www.google.com/maps/@43.6312765,-79.4755769,3a,74.2y,254.69h,75.11t/data=!3m7!1e1!3m5!1sOefku060PZkmjXyvFMRa6Q!2e0!5s20170701T000000!7i13312!8i6656?entry=ttu. No upgrades since. Likely May - Nov based on nearby segments: https://www.google.com/maps/@43.6299386,-79.4772999,3a,64.7y,351h,78.04t/data=!3m7!1e1!3m5!1sTv3TdTe5MQojYJXHEmJGwg!2e0!5s20160501T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.4755406,43.63126263],[-79.47691449,43.63026962]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.4755406,43.63126263],[-79.47691449,43.63026962]]}},","https://www.google.com/maps/dir/43.63126263,-79.4755406/43.63026962,-79.47691449","https://www.google.com/maps/dir/43.63126263,-79.4755406/43.63072689,-79.47620518/43.63026962,-79.47691449",START/-79.47554/43.63126,CENTER/-79.47620518/43.63072689,END/-79.47691/43.63027,15,0
43,163,44,2712,2001,2016,Bike Lane,Bike Lane,2023-01-16T19:53:01,,157.4347072,Lake Shore Blvd W,157.4 M S/W Marine Parade Dr,Marine Parade Dr,Y,,,,,2020,10-Aug-20,http://www.twowheeledpolitics.ca/p/bike-lane-tracker.html,,0,,1,2016,May -Nov 2016,PL,PL,PL,"Designated PL between May and Nov 2016: https://www.google.com/maps/@43.6299386,-79.4772999,3a,64.7y,351h,78.04t/data=!3m7!1e1!3m5!1sTv3TdTe5MQojYJXHEmJGwg!2e0!5s20160501T000000!7i13312!8i6656?entry=ttu, no upgrades since",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.47691449,43.63026962],[-79.47811935,43.62915994]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.47691449,43.63026962],[-79.47811935,43.62915994]]}},","https://www.google.com/maps/dir/43.63026962,-79.47691449/43.62915994,-79.47811935","https://www.google.com/maps/dir/43.63026962,-79.47691449/43.62974616,-79.47754198/43.62915994,-79.47811935",START/-79.47691/43.63027,CENTER/-79.47754198/43.62974616,END/-79.47812/43.62916,15,0
89,164,90,2758,2001,2016,Bike Lane,,2023-01-16T19:53:01,,548.6028514,Lake Shore Blvd W,43.4 M N Shore Breeze Dr,157.4 M S/W Marine Parade Dr,Y,,,,,2020,10-Aug-20,http://www.twowheeledpolitics.ca/p/bike-lane-tracker.html,,0,,1,2016,,PL,PL,PL,"Painted Lane: https://www.google.com/maps/@43.6269549,-79.4793084,3a,40.9y,96.58h,81.25t/data=!3m8!1e1!3m6!1sL1mNXpsItQJ2T3z6bACq0w!2e0!5s20220901T000000!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DL1mNXpsItQJ2T3z6bACq0w%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D257.4995%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.4803439,43.6245096],[-79.47811935,43.62915994]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.4803439,43.6245096],[-79.47811935,43.62915994]]}},","https://www.google.com/maps/dir/43.6245096,-79.4803439/43.62915994,-79.47811935","https://www.google.com/maps/dir/43.6245096,-79.4803439/43.62683613,-79.47923476/43.62915994,-79.47811935",START/-79.48034/43.62451,CENTER/-79.47923476/43.62683613,END/-79.47812/43.62916,15,0
16,165,17,2685,2001,2015,Bike Lane,,2023-01-16T19:53:01,,236.5345844,Lake Shore Blvd W,Humber Bay Park Rd W,Humber Bay Park East Trl,Y,,,,,2020,10-Aug-20,ActiveTO Final Report,,0,,1,2015,,PL,PL,PL,"Painted Lane: https://www.google.com/maps/@43.621083,-79.4826483,3a,75y,18.21h,88.06t/data=!3m8!1e1!3m6!1sMJB-vJon4smvO7A8Tb2NNw!2e0!5s20220901T000000!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DMJB-vJon4smvO7A8Tb2NNw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D236.3455%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.4813491,43.62279026],[-79.48274947,43.62092569]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.4813491,43.62279026],[-79.48274947,43.62092569]]}},","https://www.google.com/maps/dir/43.62279026,-79.4813491/43.62092569,-79.48274947","https://www.google.com/maps/dir/43.62279026,-79.4813491/43.62186257,-79.48205721/43.62092569,-79.48274947",START/-79.48135/43.62279,CENTER/-79.48205721/43.62186257,END/-79.48275/43.62093,14,0
17,166,18,2686,2001,2015,Bike Lane,Bike Lane,2023-01-16T19:53:01,,225.9558743,Lake Shore Blvd W,37 M E Fleeceline Rd,Humber Bay Park Rd W,Y,,,,,2020,01-Aug-20,http://www.twowheeledpolitics.ca/p/bike-lane-tracker.html,,0,,1,2015,,PL,PL,PL,"Painted Lane: https://www.google.com/maps/@43.6201075,-79.4846658,3a,31.3y,211.17h,85.44t/data=!3m6!1e1!3m4!1sxO8W_BI06yA9H8FYkYAghg!2e0!7i16384!8i8192?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.48274947,43.62092569],[-79.48512645,43.61995029]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.48274947,43.62092569],[-79.48512645,43.61995029]]}},","https://www.google.com/maps/dir/43.62092569,-79.48274947/43.61995029,-79.48512645","https://www.google.com/maps/dir/43.62092569,-79.48274947/43.62025523,-79.48388336/43.61995029,-79.48512645",START/-79.48275/43.62093,CENTER/-79.48388336/43.62025523,END/-79.48513/43.61995,14,0
18,167,19,2687,2001,2015,Bike Lane,,2023-01-16T19:53:01,,112.8140749,Lake Shore Blvd W,50.7 M E Louisa St,37 M E Fleeceline Rd,Y,,,,,2020,10-Aug-20,ActiveTO Final Report,,0,,1,2015,,PL,PL,PL,"Painted Lane: https://www.google.com/maps/@43.6196279,-79.4857963,3a,15y,205.44h,86.9t/data=!3m7!1e1!3m5!1slrn3URS1G-Fez-2ASS3zaA!2e0!5s20150401T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.48512645,43.61995029],[-79.48619319,43.61933736]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.48512645,43.61995029],[-79.48619319,43.61933736]]}},","https://www.google.com/maps/dir/43.61995029,-79.48512645/43.61933736,-79.48619319","https://www.google.com/maps/dir/43.61995029,-79.48512645/43.61974203,-79.48572034/43.61933736,-79.48619319",START/-79.48513/43.61995,CENTER/-79.48572034/43.61974203,END/-79.48619/43.61934,14,0
1019,168,1020,3693,2018,0,Bi-Directional Cycle Track,Bi-Directional Cycle Track,2023-01-16T19:53:01,,1348.538264,Lake Shore Blvd W,First St,Norris Cres,Y,,,,,2020,27-Jul-20,https://twitter.com/CycleToronto/status/1287770734908055553?s=20,,0,,1,2018,Oct 2014 - May 2015,PBL,PBL,PBL,"Protected Bike lane, inst between Oct 2014 and May 2015: https://www.google.com/maps/@43.6054873,-79.4911736,3a,32.3y,60.14h,88.16t/data=!3m7!1e1!3m5!1sa6lLFYQ38j1uatZeo4wGgg!2e0!5s20180901T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.49849996,43.60226198],[-79.49005966,43.61094398]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.49849996,43.60226198],[-79.49005966,43.61094398]]}},","https://www.google.com/maps/dir/43.60226198,-79.49849996/43.61094398,-79.49005966","https://www.google.com/maps/dir/43.60226198,-79.49849996/43.60387762,-79.49276044/43.61094398,-79.49005966",START/-79.4985/43.60226,CENTER/-79.49276044/43.60387762,END/-79.49006/43.61094,0,0
407,169,408,,2001,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,1468.827712,Lake Shore Blvd W,Brown's Line,Twenty Second St,,,,,,,,,,,,,2007,pre Sep 2007,PL,PL,PL,"Sep 2007 SV: https://www.google.com/maps/@43.5932537,-79.5386475,3a,49.4y,74.41h,74.02t/data=!3m7!1e1!3m5!1s0_bufGhbF0yoFLDRoZbKhQ!2e0!5s20070901T000000!7i3328!8i1664?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.52131849,43.59720671],[-79.53868321,43.59327466]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.52131849,43.59720671],[-79.53868321,43.59327466]]}},","https://www.google.com/maps/dir/43.59720671,-79.52131849/43.59327466,-79.53868321","https://www.google.com/maps/dir/43.59720671,-79.52131849/43.59526945,-79.53000742/43.59327466,-79.53868321",START/-79.52132/43.59721,CENTER/-79.53000742/43.59526945,END/-79.53868/43.59327,,0
886,170,887,3558,2016,2020,Cycle Track,Cycle Track,2023-01-16T19:53:01,,286.0130987,Lansdowne Ave,Ln 2 S Dundas E Lansdowne,Rideau Ave,Y,,,,,2021,30-Oct-21,https://www.toronto.ca/wp-content/uploads/2021/10/966b-Winona-Installation-Notice-1.pdf,,0,,1,2015,Apr-15,BUF,PL,BUF,,2021,30-Oct-21,PBL,PBL,PBL,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.43915325,43.64697025],[-79.43955434,43.64950902]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.43915325,43.64697025],[-79.43955434,43.64950902]]}},","https://www.google.com/maps/dir/43.64697025,-79.43915325/43.64950902,-79.43955434","https://www.google.com/maps/dir/43.64697025,-79.43915325/43.64827054,-79.43924861/43.64950902,-79.43955434",START/-79.43915/43.64697,CENTER/-79.43924861/43.64827054,END/-79.43955/43.64951,0,1
760,171,761,,2014,0,Bike Lane - Buffered,Sharrows - Arterial - Connector,2023-01-16T19:53:01,,74.63998565,Lansdowne Ave,Dundas St W,Ln 2 S Dundas E Lansdowne,,,,,,,,,,,,,2014,,BUF,PL,BUF,"Install, BUF: https://www.google.com/maps/@43.6497094,-79.4395429,3a,75y,322.47h,76.32t/data=!3m7!1e1!3m5!1sehem22n8ZJA6YSrZCFdjZg!2e0!5s20150401T000000!7i13312!8i6656?entry=ttu. No changes since.",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.43955434,43.64950902],[-79.43973122,43.65016841]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.43955434,43.64950902],[-79.43973122,43.65016841]]}},","https://www.google.com/maps/dir/43.64950902,-79.43955434/43.65016841,-79.43973122","https://www.google.com/maps/dir/43.64950902,-79.43955434/43.64983906,-79.43964151/43.65016841,-79.43973122",START/-79.43955/43.64951,CENTER/-79.43964151/43.64983906,END/-79.43973/43.65017,0,0
825,172,826,3495,2016,0,Bike Lane,Sharrows - Arterial - Connector,2023-01-16T19:53:01,,96.21615288,Lansdowne Ave,College St,Dundas St W,Y,,,,,2021,30-Oct-21,https://www.toronto.ca/wp-content/uploads/2021/10/966b-Winona-Installation-Notice-1.pdf,,0,,1,2016,,PL,PL,PL,"Install PL 2016: https://www.google.com/maps/@43.6508309,-79.439925,3a,15y,185.1h,85.01t/data=!3m7!1e1!3m5!1sQ3AvjwNL4M43bV-xjevObA!2e0!5s20170701T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.43999967,43.65101218],[-79.43973122,43.65016841]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.43999967,43.65101218],[-79.43973122,43.65016841]]}},","https://www.google.com/maps/dir/43.65101218,-79.43999967/43.65016841,-79.43973122","https://www.google.com/maps/dir/43.65101218,-79.43999967/43.6505903,-79.43986545/43.65016841,-79.43973122",START/-79.44/43.65101,CENTER/-79.43986545/43.6505903,END/-79.43973/43.65017,0,0
864,173,865,3534,2016,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,168.8961053,Lansdowne Ave,42.5 M S Dupont St,Lappin Ave,Y,,,,,2021,30-Oct-21,https://www.toronto.ca/wp-content/uploads/2021/10/966b-Winona-Installation-Notice-1.pdf,,0,,1,2016,,PL,PL,PL,"Install PL 2016: https://www.google.com/maps/@43.6655465,-79.4459808,3a,29.2y,159.5h,84.39t/data=!3m7!1e1!3m5!1sHmY2otld-_oZzuVbIcPqHw!2e0!5s20170701T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.44631593,43.66635781],[-79.44573788,43.66489674]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.44631593,43.66635781],[-79.44573788,43.66489674]]}},","https://www.google.com/maps/dir/43.66635781,-79.44631593/43.66489674,-79.44573788","https://www.google.com/maps/dir/43.66635781,-79.44631593/43.66562728,-79.4460269/43.66489674,-79.44573788",START/-79.44632/43.66636,CENTER/-79.4460269/43.66562728,END/-79.44574/43.6649,0,0
1254,174,1255,3933,2016,2021,Cycle Track,Cycle Track,2023-01-16T19:53:01,,82.024961,Lawren Harris Sq,Lower River St,Bayview Ave,Y,,,,,2021,30-Oct-21,https://www.toronto.ca/wp-content/uploads/2021/10/966b-Winona-Installation-Notice-1.pdf,,0,,1,2015,June-July 2015,PL,PL,PL,"PL installed between 6-7 2015: SAT Source: https://www.google.com/maps/@43.6550554,-79.3536234,3a,15y,287.74h,83.05t/data=!3m7!1e1!3m5!1s9wdDAfnGKGQQ_peoV1uWsg!2e0!5s20150901T000000!7i13312!8i6656?entry=ttu",2021,30-Oct-21,PBL,PBL,PBL,Upgraded to PBL,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.35354999,43.65498394],[-79.35449797,43.65525061]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.35354999,43.65498394],[-79.35449797,43.65525061]]}},","https://www.google.com/maps/dir/43.65498394,-79.35354999/43.65525061,-79.35449797","https://www.google.com/maps/dir/43.65498394,-79.35354999/43.65511322,-79.35402516/43.65525061,-79.35449797",START/-79.35355/43.65498,CENTER/-79.35402516/43.65511322,END/-79.3545/43.65525,-1,1
1130,175,1131,,2007,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,2022,1307.301134,Lawrence Ave E,East Ave,Rouge Hill Dr,,,,,,,,,,,,,2020,June 2019 and July 2020,PL,PL,PL,"Addition of a painted lane along cycling route, difficult to find markers, but there is a route sign at the bginning of the roadway. https://www.google.com/maps/@43.7883426,-79.1231802,3a,39.5y,21.82h,84.71t/data=!3m7!1e1!3m5!1s_8JZ5QuDplPH4htpC4jQQg!2e0!5s20200901T000000!7i16384!8i8192?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.13161896,43.78070594],[-79.12199142,43.78984766]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.13161896,43.78070594],[-79.12199142,43.78984766]]}},","https://www.google.com/maps/dir/43.78070594,-79.13161896/43.78984766,-79.12199142","https://www.google.com/maps/dir/43.78070594,-79.13161896/43.78485733,-79.12635536/43.78984766,-79.12199142",START/-79.13162/43.78071,CENTER/-79.12635536/43.78485733,END/-79.12199/43.78985,13,2
1245,176,1246,,2007,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,2019,425.1485022,Lawrence Ave E,Port Union Rd,East Ave,,,,,,,,,,,,,2019,2019,BUF,PL,BUF,"2019: https://www.toronto.ca/services-payments/streets-parking-transportation/cycling-in-toronto/cycling-pedestrian-projects/lawrence-avenue-east-bike-lanes/ . Install Buffered: https://www.google.com/maps/@43.7802664,-79.1337091,3a,75y,105.43h,78.86t/data=!3m7!1e1!3m5!1sIqBewWHBllHw-upiXW5lMg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DIqBewWHBllHw-upiXW5lMg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D23.519657%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.13667579,43.77960242],[-79.13161896,43.78070594]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.13667579,43.77960242],[-79.13161896,43.78070594]]}},","https://www.google.com/maps/dir/43.77960242,-79.13667579/43.78070594,-79.13161896","https://www.google.com/maps/dir/43.77960242,-79.13667579/43.78015189,-79.13414688/43.78070594,-79.13161896",START/-79.13668/43.7796,CENTER/-79.13414688/43.78015189,END/-79.13162/43.78071,12,0
70,177,71,,2001,0,Bike Lane,Bike Lane,2023-01-16T19:53:01,,444.690877,Leaside Bdge,Millwood Rd,Donlands Ave,,,,,,,,,,,,,2009,Pre-2009,PL,PL,PL,"PL installed pre-2009, no upgrade since: https://www.google.com/maps/@43.6988833,-79.3502006,3a,15y,197.74h,84.54t/data=!3m7!1e1!3m5!1sY0v2HBrEtay_f7XIoDM7Aw!2e0!5s20090401T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.34926716,43.69720393],[-79.35142931,43.70088591]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.34926716,43.69720393],[-79.35142931,43.70088591]]}},","https://www.google.com/maps/dir/43.69720393,-79.34926716/43.70088591,-79.35142931","https://www.google.com/maps/dir/43.69720393,-79.34926716/43.69904594,-79.35034654/43.70088591,-79.35142931",START/-79.34927/43.6972,CENTER/-79.35034654/43.69904594,END/-79.35143/43.70089,,0
1157,178,1158,,2014,0,Bike Lane - Contraflow,Sharrows,2023-01-16T19:53:01,,316.5554129,Lindsey Ave,Brock Ave,Dufferin St,,,,,,,,,,,,,2014,Summer 2014,PL,PL,PL,"PL installed Summer 2014, see fresh paint Aug 2014: https://www.google.com/maps/@43.6532411,-79.4340791,3a,70.3y,245.77h,76.16t/data=!3m7!1e1!3m5!1saF8IfhiNGu3ceMVpSVA4Jw!2e0!5s20140801T000000!7i13312!8i6656?entry=ttu . No upgrades since.",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.4329326,43.65348305],[-79.43672202,43.65274333]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.4329326,43.65348305],[-79.43672202,43.65274333]]}},","https://www.google.com/maps/dir/43.65348305,-79.4329326/43.65274333,-79.43672202","https://www.google.com/maps/dir/43.65348305,-79.4329326/43.65311227,-79.43482713/43.65274333,-79.43672202",START/-79.43293/43.65348,CENTER/-79.43482713/43.65311227,END/-79.43672/43.65274,0,0
1140,179,1141,,2007,0,Bike Lane - Contraflow,Signed Route (No Pavement Markings),2023-01-16T19:53:01,,205.1679854,Logan Ave,Eastern Ave,205 M S Eastern Ave,,,,,,,,,,,,,2009,Pre-2009,PL,PL,PL,"PL installed, one side of road, pre 2009, no upgrade since: https://www.google.com/maps/@43.6573248,-79.3411647,3a,75y,156.12h,87.48t/data=!3m7!1e1!3m5!1s_DJbF6mkgOTz7WX1aFRY5g!2e0!5s20090401T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.34139787,43.65787815],[-79.34066397,43.65611009]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.34139787,43.65787815],[-79.34066397,43.65611009]]}},","https://www.google.com/maps/dir/43.65787815,-79.34139787/43.65611009,-79.34066397","https://www.google.com/maps/dir/43.65787815,-79.34139787/43.65699412,-79.34103091/43.65611009,-79.34066397",START/-79.3414/43.65788,CENTER/-79.34103091/43.65699412,END/-79.34066/43.65611,,0
1109,180,1110,,2005,2008,Bike Lane,Bike Lane,2023-01-16T19:53:01,,368.4552664,Logan Ave,Gerrard St E,Dundas St E,,,,,,,,,,,,,2009,Pre-2009,PL,PL,PL,"PL installed pre 2009, no upgrades since: https://www.google.com/maps/@43.6653256,-79.3444839,3a,61.2y,191.51h,70.73t/data=!3m7!1e1!3m5!1shHVJieSPHKS__iezcaHJAA!2e0!5s20090401T000000!7i13312!8i6656?entry=ttu",,,,,,,,,,,,,"{""type"": ""LineString"", ""coordinates"": [[-79.34385688,43.66392478],[-79.34519555,43.667095]]}","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-79.34385688,43.66392478],[-79.34519555,43.667095]]}},","https://www.google.com/maps/dir/43.66392478,-79.34385688/43.667095,-79.34519555","https://www.google.com/maps/dir/43.66392478,-79.34385688/43.66550836,-79.34452996/43.667095,-79.34519555",START/-79.34386/43.66392,CENTER/-79.34452996/43.66550836,END/-79.3452/43.6671,,0
