ID_CITY,ID_DATAENTRY,ID_ROUTE,DPR_CHECK_FLAG,DPR_ENTRY,DPR_EXCL_FLAG,DPR_EXCL1318_REASON,DPR_INCL_1318,DPR_INCL_LEN_1023,DPR_ORDER,LOC_ADJ_IN_ROUTE,LOC_FROM_STREET,LOC_ORIG_ROUTE_NAME,LOC_ORIG_STREET_NAME,LOC_ROUTE_NAME,LOC_STREET_NAME,LOC_TO_STREET,ATR_AAA_NETWORK,ATR_AAA_SEGMENT,ATR_BIKEWAY_DIRECTION,ATR_ES_BOUNDTYPE,ATR_ORIG_TYPE,ATR_OVERALL_DIRECTION,ATR_SEGMENT_LENGTH,ATR_SEGMENT_TYPE,ATR_SNOW_REMOVAL,ATR_SPEEDLIMIT_CITY,ATR_STATUS,ATR_SUBTYPE,ATR_SURFACE_TYPE,ATR_TYPE_CITY,ATR_TYPE_CURRENT,ATR_VEHICLE_DIRECTION,ATR_WN_BOUNDTYPE,INST_COMMENTS,INST_DT_METHOD,INST_INCL_1318,INST_MAJ_HTYPE,INST_MAJ_TRANSFORM,INST_MIN_HTYPE,INST_MIN_TRANSFORM,INST_TYPE,INST_WINDOW,INST_YR,INST_YR_ORIG,UPGR1_COMMENTS,UPGR1_DT_METHOD,UPGR1_INCL_1318,UPGR1_MAJ_HTYPE,UPGR1_MAJ_TRANSFORM,UPGR1_MIN_HTYPE,UPGR1_MIN_TRANSFORM,UPGR1_TYPE,UPGR1_WINDOW,UPGR1_YR,UPGR1_YR_CITY,UPGR1_YR_ORIG,UPGR2_COMMENTS,UPGR2_DT_METHOD,UPGR2_INCL_1318,UPGR2_MAJ_HTYPE,UPGR2_MAJ_TRANSFORM,UPGR2_TYPE,UPGR2_WINDOW,UPGR2_YR,GENERAL_COMMENTS,CONSTRUCTION_NOTE,NOTES_ORIG,GEO_2D_POINT,GEO_JSON_GROUP,GEO_JSON_INDIV,GEO_XY_STRING
276908,642,VAN-R61,N,COMPLETE,N,No Upgrades in period,No,Y,678,Y,Lost Lagoon,Stanley Park,Stanley Park Causeway,Stanley Park,Stanley Park Causeway,Lost Lagoon,NO,NO,2W,Painted Lanes,Painted Lanes,EW,40.18559874,Arterial,No,50,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"No upgrades since installation: https://www.google.com/maps/@49.2974178,-123.1370215,3a,75y,129.9h,65.86t/data=!3m7!1e1!3m5!1seC4eOMa14yzsEZyqmMw1rA!2e0!5s20221101T000000!7i16384!8i8192 . Seen in place, May 2009",STSAT,N,PL,NtoPL,PL,NtoPL,PL,Pre May 2009,2009,2009,NA,,N,NA,,NA,,NA,NA,NA,,,,,N,NA,,NA,NA,NA,,"pre-2009, e- side on sidewalk not paint",,"49.29467837148252, -123.13675610584146","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.13679574724635, 49.29485872469093], [-123.13679095084807, 49.29481476473179], [-123.136787077486, 49.294778822863535], [-123.13676606705816, 49.29468603658251], [-123.13673451286941, 49.29459452209471], [-123.13669244554146, 49.2945048883276]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.13679574724635, 49.29485872469093], [-123.13679095084807, 49.29481476473179], [-123.136787077486, 49.294778822863535], [-123.13676606705816, 49.29468603658251], [-123.13673451286941, 49.29459452209471], [-123.13669244554146, 49.2945048883276]] }","[-123.13679574724635, 49.29485872469093], [-123.13679095084807, 49.29481476473179], [-123.136787077486, 49.294778822863535], [-123.13676606705816, 49.29468603658251], [-123.13673451286941, 49.29459452209471], [-123.13669244554146, 49.2945048883276]"
279519,643,VAN-R62,Check - PCM,COMPLETE,N,?,?,Y,679,Y,Install from Lost Lagoon,Stanley Park Causeway,Stanley Park Causeway,Stanley Park Causeway,Stanley Park Causeway,Install to beginning of Lions gate brg,YES,YES,2W,Protected Bike Lanes,Protected Bike Lanes,NS,2148.812894,Arterial,No,60,Active,R,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"Mixed pedestrian, shared sidewalk, both sides: https://www.google.com/maps/@49.3117987,-123.1418692,3a,64.1y,176.04h,85.24t/data=!3m7!1e1!3m5!1sBen_J_gXgds4nJk1ELwg-g!2e0!5s20070901T000000!7i3328!8i1664 .",N,N,None,,None,,PCM-1,,1990,1990,"One way PBL going south, PCM-1 going North: https://www.google.com/maps/@49.3117271,-123.1420363,3a,47.8y,268.31h,88.11t/data=!3m6!1e1!3m4!1sO14Q-2mZqRoN11rr4UmWxQ!2e0!7i16384!8i8192 Complete February 29, 2016: https://stanleyparkecology.ca/2016/03/10/vancouver-sun-february-29-2016-stanley-park-causeways-bike-lane-sidewalk-upgrade-completed/",,?,PBL,,PBL,,PBL-1 + PCM-1,February 2016,2016,2016,2016,,,N,NA,,NA,NA,NA,,1990-on sidewalk. 2016- protected fence,,"49.30533208259423, -123.14266146675102","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.13968577341139, 49.3142793319125], [-123.14009090240194, 49.31383763137886], [-123.14030025192847, 49.31360950471447], [-123.14036867861554, 49.313534940154895], [-123.14062561797417, 49.31325480820196], [-123.14065052185302, 49.31322765578044], [-123.14068071076476, 49.31319293201581], [-123.14068113999534, 49.31319243766068], [-123.1407297817076, 49.313136488098635], [-123.14124497256093, 49.31254389005589], [-123.14249375479443, 49.3111537758319], [-123.14252911583792, 49.31111441090116], [-123.14254244822249, 49.311099512909074], [-123.14256898131603, 49.31106986370331], [-123.14266624559129, 49.31096096552433], [-123.14318999467704, 49.31037456004723], [-123.14336042784095, 49.31015771712383], [-123.14356230162173, 49.30990087040142], [-123.14360865598792, 49.309835502729015], [-123.14364181452608, 49.30978874528406], [-123.1436945493573, 49.309714379906694], [-123.14381571186568, 49.30954352130409], [-123.14394946913971, 49.30933325538109], [-123.14398816323562, 49.30927242794107], [-123.14410931328145, 49.309081978524056], [-123.14429439863223, 49.308754302106415], [-123.14442683736269, 49.308500071712615], [-123.14460744355307, 49.308116083594996], [-123.14473515636968, 49.30784452959712], [-123.14487645352098, 49.30747661327877], [-123.14497158194422, 49.307190596968006], [-123.1450480477251, 49.306923580137045], [-123.14510454434125, 49.30669382010397], [-123.14519390614964, 49.306222008074315], [-123.145204215665, 49.30615380205521], [-123.14520904532357, 49.3061218911197], [-123.14522123124684, 49.306009710889924], [-123.14524570637774, 49.305784508344786], [-123.1452621686085, 49.305519184929494], [-123.14526819855217, 49.3053322070153], [-123.14527650308062, 49.30510898210558], [-123.14526509509699, 49.30466256837823], [-123.14524538363115, 49.30443964941093], [-123.14521637332349, 49.304217190974406], [-123.14519475275198, 49.304091585654824], [-123.1451781663665, 49.30399528648287], [-123.14515279185571, 49.30387945729244], [-123.1451263355717, 49.303758710007756], [-123.145125295414, 49.30375395108315], [-123.14512461631932, 49.30375082252494], [-123.14507388772266, 49.30355402296473], [-123.14504584252654, 49.30346075691993], [-123.14501936297727, 49.30337269619207], [-123.14497306613873, 49.30324444392079], [-123.14484897298105, 49.30290067100929], [-123.1446073939693, 49.302480445941185], [-123.14453593632493, 49.30237101761852], [-123.14447260767652, 49.3022740382663], [-123.14432876515289, 49.30207016307777], [-123.14417594590071, 49.30186916565662], [-123.14401419433891, 49.30167115565297], [-123.1438437283813, 49.301476306364805], [-123.14375835432902, 49.30138506326586], [-123.14366453072113, 49.30128479138179], [-123.143526582084, 49.30114645188868], [-123.14347706550231, 49.30109679448795], [-123.14347702964008, 49.301096760350916], [-123.14328121197275, 49.30091239764899], [-123.14307722524785, 49.30073180739525], [-123.14286533698134, 49.30055520689868], [-123.14286528596881, 49.30055516558406], [-123.14264566159717, 49.30038267423276], [-123.14166837876854, 49.29971875697189], [-123.14166834293692, 49.299718732728905], [-123.1404199052778, 49.29905171877471], [-123.14041985981662, 49.299051693643506], [-123.13935979074378, 49.29858568768906], [-123.13911893027833, 49.29851636530911], [-123.13887488023202, 49.29844192262034], [-123.13885699157882, 49.29843562951884], [-123.1387373898074, 49.29839355351696], [-123.13864839146277, 49.29836224385694], [-123.13841472874735, 49.298274053931884], [-123.13818991547397, 49.29818456934296], [-123.13759046960179, 49.297911665528154]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.13968577341139, 49.3142793319125], [-123.14009090240194, 49.31383763137886], [-123.14030025192847, 49.31360950471447], [-123.14036867861554, 49.313534940154895], [-123.14062561797417, 49.31325480820196], [-123.14065052185302, 49.31322765578044], [-123.14068071076476, 49.31319293201581], [-123.14068113999534, 49.31319243766068], [-123.1407297817076, 49.313136488098635], [-123.14124497256093, 49.31254389005589], [-123.14249375479443, 49.3111537758319], [-123.14252911583792, 49.31111441090116], [-123.14254244822249, 49.311099512909074], [-123.14256898131603, 49.31106986370331], [-123.14266624559129, 49.31096096552433], [-123.14318999467704, 49.31037456004723], [-123.14336042784095, 49.31015771712383], [-123.14356230162173, 49.30990087040142], [-123.14360865598792, 49.309835502729015], [-123.14364181452608, 49.30978874528406], [-123.1436945493573, 49.309714379906694], [-123.14381571186568, 49.30954352130409], [-123.14394946913971, 49.30933325538109], [-123.14398816323562, 49.30927242794107], [-123.14410931328145, 49.309081978524056], [-123.14429439863223, 49.308754302106415], [-123.14442683736269, 49.308500071712615], [-123.14460744355307, 49.308116083594996], [-123.14473515636968, 49.30784452959712], [-123.14487645352098, 49.30747661327877], [-123.14497158194422, 49.307190596968006], [-123.1450480477251, 49.306923580137045], [-123.14510454434125, 49.30669382010397], [-123.14519390614964, 49.306222008074315], [-123.145204215665, 49.30615380205521], [-123.14520904532357, 49.3061218911197], [-123.14522123124684, 49.306009710889924], [-123.14524570637774, 49.305784508344786], [-123.1452621686085, 49.305519184929494], [-123.14526819855217, 49.3053322070153], [-123.14527650308062, 49.30510898210558], [-123.14526509509699, 49.30466256837823], [-123.14524538363115, 49.30443964941093], [-123.14521637332349, 49.304217190974406], [-123.14519475275198, 49.304091585654824], [-123.1451781663665, 49.30399528648287], [-123.14515279185571, 49.30387945729244], [-123.1451263355717, 49.303758710007756], [-123.145125295414, 49.30375395108315], [-123.14512461631932, 49.30375082252494], [-123.14507388772266, 49.30355402296473], [-123.14504584252654, 49.30346075691993], [-123.14501936297727, 49.30337269619207], [-123.14497306613873, 49.30324444392079], [-123.14484897298105, 49.30290067100929], [-123.1446073939693, 49.302480445941185], [-123.14453593632493, 49.30237101761852], [-123.14447260767652, 49.3022740382663], [-123.14432876515289, 49.30207016307777], [-123.14417594590071, 49.30186916565662], [-123.14401419433891, 49.30167115565297], [-123.1438437283813, 49.301476306364805], [-123.14375835432902, 49.30138506326586], [-123.14366453072113, 49.30128479138179], [-123.143526582084, 49.30114645188868], [-123.14347706550231, 49.30109679448795], [-123.14347702964008, 49.301096760350916], [-123.14328121197275, 49.30091239764899], [-123.14307722524785, 49.30073180739525], [-123.14286533698134, 49.30055520689868], [-123.14286528596881, 49.30055516558406], [-123.14264566159717, 49.30038267423276], [-123.14166837876854, 49.29971875697189], [-123.14166834293692, 49.299718732728905], [-123.1404199052778, 49.29905171877471], [-123.14041985981662, 49.299051693643506], [-123.13935979074378, 49.29858568768906], [-123.13911893027833, 49.29851636530911], [-123.13887488023202, 49.29844192262034], [-123.13885699157882, 49.29843562951884], [-123.1387373898074, 49.29839355351696], [-123.13864839146277, 49.29836224385694], [-123.13841472874735, 49.298274053931884], [-123.13818991547397, 49.29818456934296], [-123.13759046960179, 49.297911665528154]] }","[-123.13968577341139, 49.3142793319125], [-123.14009090240194, 49.31383763137886], [-123.14030025192847, 49.31360950471447], [-123.14036867861554, 49.313534940154895], [-123.14062561797417, 49.31325480820196], [-123.14065052185302, 49.31322765578044], [-123.14068071076476, 49.31319293201581], [-123.14068113999534, 49.31319243766068], [-123.1407297817076, 49.313136488098635], [-123.14124497256093, 49.31254389005589], [-123.14249375479443, 49.3111537758319], [-123.14252911583792, 49.31111441090116], [-123.14254244822249, 49.311099512909074], [-123.14256898131603, 49.31106986370331], [-123.14266624559129, 49.31096096552433], [-123.14318999467704, 49.31037456004723], [-123.14336042784095, 49.31015771712383], [-123.14356230162173, 49.30990087040142], [-123.14360865598792, 49.309835502729015], [-123.14364181452608, 49.30978874528406], [-123.1436945493573, 49.309714379906694], [-123.14381571186568, 49.30954352130409], [-123.14394946913971, 49.30933325538109], [-123.14398816323562, 49.30927242794107], [-123.14410931328145, 49.309081978524056], [-123.14429439863223, 49.308754302106415], [-123.14442683736269, 49.308500071712615], [-123.14460744355307, 49.308116083594996], [-123.14473515636968, 49.30784452959712], [-123.14487645352098, 49.30747661327877], [-123.14497158194422, 49.307190596968006], [-123.1450480477251, 49.306923580137045], [-123.14510454434125, 49.30669382010397], [-123.14519390614964, 49.306222008074315], [-123.145204215665, 49.30615380205521], [-123.14520904532357, 49.3061218911197], [-123.14522123124684, 49.306009710889924], [-123.14524570637774, 49.305784508344786], [-123.1452621686085, 49.305519184929494], [-123.14526819855217, 49.3053322070153], [-123.14527650308062, 49.30510898210558], [-123.14526509509699, 49.30466256837823], [-123.14524538363115, 49.30443964941093], [-123.14521637332349, 49.304217190974406], [-123.14519475275198, 49.304091585654824], [-123.1451781663665, 49.30399528648287], [-123.14515279185571, 49.30387945729244], [-123.1451263355717, 49.303758710007756], [-123.145125295414, 49.30375395108315], [-123.14512461631932, 49.30375082252494], [-123.14507388772266, 49.30355402296473], [-123.14504584252654, 49.30346075691993], [-123.14501936297727, 49.30337269619207], [-123.14497306613873, 49.30324444392079], [-123.14484897298105, 49.30290067100929], [-123.1446073939693, 49.302480445941185], [-123.14453593632493, 49.30237101761852], [-123.14447260767652, 49.3022740382663], [-123.14432876515289, 49.30207016307777], [-123.14417594590071, 49.30186916565662], [-123.14401419433891, 49.30167115565297], [-123.1438437283813, 49.301476306364805], [-123.14375835432902, 49.30138506326586], [-123.14366453072113, 49.30128479138179], [-123.143526582084, 49.30114645188868], [-123.14347706550231, 49.30109679448795], [-123.14347702964008, 49.301096760350916], [-123.14328121197275, 49.30091239764899], [-123.14307722524785, 49.30073180739525], [-123.14286533698134, 49.30055520689868], [-123.14286528596881, 49.30055516558406], [-123.14264566159717, 49.30038267423276], [-123.14166837876854, 49.29971875697189], [-123.14166834293692, 49.299718732728905], [-123.1404199052778, 49.29905171877471], [-123.14041985981662, 49.299051693643506], [-123.13935979074378, 49.29858568768906], [-123.13911893027833, 49.29851636530911], [-123.13887488023202, 49.29844192262034], [-123.13885699157882, 49.29843562951884], [-123.1387373898074, 49.29839355351696], [-123.13864839146277, 49.29836224385694], [-123.13841472874735, 49.298274053931884], [-123.13818991547397, 49.29818456934296], [-123.13759046960179, 49.297911665528154]"
277295,644,VAN-R62,Check - PCM,COMPLETE,N,?,?,Y,680,Y,Install from Lost Lagoon,Stanley Park Causeway,Stanley Park Causeway,Stanley Park Causeway,Stanley Park Causeway,Install to beginning of Lions gate brg,YES,YES,OW,,Protected Bike Lanes,NS,203.7609084,Arterial,No,,Active,OSS,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"Mixed pedestrian, shared sidewalk, both sides: https://www.google.com/maps/@49.3117987,-123.1418692,3a,64.1y,176.04h,85.24t/data=!3m7!1e1!3m5!1sBen_J_gXgds4nJk1ELwg-g!2e0!5s20070901T000000!7i3328!8i1664 .",N,N,None,,None,,PCM-1,,1990,1990,"One way PBL going south, PCM-1 going North: https://www.google.com/maps/@49.3117271,-123.1420363,3a,47.8y,268.31h,88.11t/data=!3m6!1e1!3m4!1sO14Q-2mZqRoN11rr4UmWxQ!2e0!7i16384!8i8192 Complete February 29, 2016: https://stanleyparkecology.ca/2016/03/10/vancouver-sun-february-29-2016-stanley-park-causeways-bike-lane-sidewalk-upgrade-completed/",,?,PBL,,PBL,,PBL-1 + PCM-1,February 2016,2016,,,,,N,NA,,NA,NA,NA,,1990-on sidewalk. 2016- protected fence,,"49.29731816666745, -123.13671707540738","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.13610755962709, 49.296456819070386], [-123.13613390913703, 49.296588182075126], [-123.13615151786132, 49.296675970242035], [-123.1363344692752, 49.29701039052277], [-123.13656885676193, 49.29726982367919], [-123.13662468066069, 49.29732129633267], [-123.13673362984426, 49.29742110544161], [-123.13692394767929, 49.29762440806137], [-123.13723193386456, 49.29781586979119], [-123.13739579442947, 49.297859657792316], [-123.1375286330923, 49.29789515477028], [-123.13757994949437, 49.29790886256998], [-123.13759046960179, 49.297911665528154]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.13610755962709, 49.296456819070386], [-123.13613390913703, 49.296588182075126], [-123.13615151786132, 49.296675970242035], [-123.1363344692752, 49.29701039052277], [-123.13656885676193, 49.29726982367919], [-123.13662468066069, 49.29732129633267], [-123.13673362984426, 49.29742110544161], [-123.13692394767929, 49.29762440806137], [-123.13723193386456, 49.29781586979119], [-123.13739579442947, 49.297859657792316], [-123.1375286330923, 49.29789515477028], [-123.13757994949437, 49.29790886256998], [-123.13759046960179, 49.297911665528154]] }","[-123.13610755962709, 49.296456819070386], [-123.13613390913703, 49.296588182075126], [-123.13615151786132, 49.296675970242035], [-123.1363344692752, 49.29701039052277], [-123.13656885676193, 49.29726982367919], [-123.13662468066069, 49.29732129633267], [-123.13673362984426, 49.29742110544161], [-123.13692394767929, 49.29762440806137], [-123.13723193386456, 49.29781586979119], [-123.13739579442947, 49.297859657792316], [-123.1375286330923, 49.29789515477028], [-123.13757994949437, 49.29790886256998], [-123.13759046960179, 49.297911665528154]"
277446,645,VAN-R62,Check - PCM,COMPLETE,N,?,?,Y,681,Y,Install from Lost Lagoon,Stanley Park Causeway,Stanley Park Causeway,Stanley Park Causeway,Stanley Park Causeway,Install to beginning of Lions gate brg,YES,YES,OW,,Protected Bike Lanes,NS,153.6212479,Arterial,No,,Active,OSS,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"Mixed pedestrian, shared sidewalk, both sides: https://www.google.com/maps/@49.3117987,-123.1418692,3a,64.1y,176.04h,85.24t/data=!3m7!1e1!3m5!1sBen_J_gXgds4nJk1ELwg-g!2e0!5s20070901T000000!7i3328!8i1664 .",N,N,None,,None,,PCM-1,,1990,1990,"One way PBL going south, PCM-1 going North: https://www.google.com/maps/@49.3117271,-123.1420363,3a,47.8y,268.31h,88.11t/data=!3m6!1e1!3m4!1sO14Q-2mZqRoN11rr4UmWxQ!2e0!7i16384!8i8192 Complete February 29, 2016: https://stanleyparkecology.ca/2016/03/10/vancouver-sun-february-29-2016-stanley-park-causeways-bike-lane-sidewalk-upgrade-completed/",,?,PBL,,PBL,,PBL-1 + PCM-1,February 2016,2016,,,,,N,NA,,NA,NA,NA,,1990-on sidewalk. 2016- protected fence,,"49.295867650076325, -123.13599232846474","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.13594809746576, 49.29521671944339], [-123.13612603084177, 49.29542398059795], [-123.13587677716357, 49.29606007413748], [-123.1359512887923, 49.29633006427615], [-123.13597531950569, 49.29641713699963], [-123.13598785862958, 49.29646257027084], [-123.13600848928947, 49.29646157901234], [-123.13603180707743, 49.29646045865487], [-123.13608774858594, 49.2964577707022], [-123.13610755962709, 49.296456819070386]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.13594809746576, 49.29521671944339], [-123.13612603084177, 49.29542398059795], [-123.13587677716357, 49.29606007413748], [-123.1359512887923, 49.29633006427615], [-123.13597531950569, 49.29641713699963], [-123.13598785862958, 49.29646257027084], [-123.13600848928947, 49.29646157901234], [-123.13603180707743, 49.29646045865487], [-123.13608774858594, 49.2964577707022], [-123.13610755962709, 49.296456819070386]] }","[-123.13594809746576, 49.29521671944339], [-123.13612603084177, 49.29542398059795], [-123.13587677716357, 49.29606007413748], [-123.1359512887923, 49.29633006427615], [-123.13597531950569, 49.29641713699963], [-123.13598785862958, 49.29646257027084], [-123.13600848928947, 49.29646157901234], [-123.13603180707743, 49.29646045865487], [-123.13608774858594, 49.2964577707022], [-123.13610755962709, 49.296456819070386]"
279586,660,VAN-R63,N,COMPLETE,N,NA,Yes,Y,682,Y,Intall from Pacific St.,Thurlow,Thurlow,Thurlow,Thurlow,Install to Beach Ave,YES,YES,2W,Local Street,Painted Lanes,NS,11.7075033,Arterial,No,30,Active,PBT,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"PL+buffer, with green paint, one way. No upgraes (current to Nov 2022) https://www.google.com/maps/@49.2777856,-123.1351266,3a,75y,52.52h,75.96t/data=!3m7!1e1!3m5!1siLHBgqf4P_aCAus-jykq6A!2e0!5s20161001T000000!7i13312!8i6656 Intalled sometime between June 2016 and October 2016 according to street view. sattellite - occured between 8/17/2016 and 9/29/2016.",STSAT,Y,PL,NtoPL,BUF,NtoBUF,PBBL 1x,August - Sept 2016,2016,2016,NA,,N,NA,,NA,,NA,NA,NA,,,,,N,NA,,NA,NA,NA,,,,"49.27795654962883, -123.13486539297044","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.13480879428002, 49.27799398480655], [-123.13492147129479, 49.277919458617156], [-123.13492199280756, 49.27791911619118]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.13480879428002, 49.27799398480655], [-123.13492147129479, 49.277919458617156], [-123.13492199280756, 49.27791911619118]] }","[-123.13480879428002, 49.27799398480655], [-123.13492147129479, 49.277919458617156], [-123.13492199280756, 49.27791911619118]"
279585,661,VAN-R63,N,COMPLETE,N,NA,Yes,Y,683,Y,Intall from Pacific St.,Thurlow,Thurlow,Thurlow,Thurlow,Install to Beach Ave,YES,YES,2W,Local Street,Painted Lanes,NS,43.6084896,Arterial,No,30,Active,PBT,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"PL+buffer, with green paint, one way. No upgraes (current to Nov 2022) https://www.google.com/maps/@49.2777856,-123.1351266,3a,75y,52.52h,75.96t/data=!3m7!1e1!3m5!1siLHBgqf4P_aCAus-jykq6A!2e0!5s20161001T000000!7i13312!8i6656 Intalled sometime between June 2016 and October 2016 according to street view. sattellite - occured between 8/17/2016 and 9/29/2016.",STSAT,Y,PL,NtoPL,BUF,NtoBUF,PBBL 1x,August - Sept 2016,2016,2016,NA,,N,NA,,NA,,NA,NA,NA,,,,,N,NA,,NA,NA,NA,,,,"49.278133411672826, -123.13459795915035","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.13438712967454, 49.27827284546379], [-123.13438716121091, 49.27827281394397], [-123.13480879428002, 49.27799398480655]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.13438712967454, 49.27827284546379], [-123.13438716121091, 49.27827281394397], [-123.13480879428002, 49.27799398480655]] }","[-123.13438712967454, 49.27827284546379], [-123.13438716121091, 49.27827281394397], [-123.13480879428002, 49.27799398480655]"
279784,662,VAN-R63,N,COMPLETE,N,NA,Yes,Y,684,Y,Intall from Pacific St.,Thurlow,Thurlow,Thurlow,Thurlow,Install to Beach Ave,YES,YES,2W,Local Street,Painted Lanes,NS,52.82685826,Arterial,No,30,Active,PBT,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"PL+buffer, with green paint, one way. No upgraes (current to Nov 2022) https://www.google.com/maps/@49.2777856,-123.1351266,3a,75y,52.52h,75.96t/data=!3m7!1e1!3m5!1siLHBgqf4P_aCAus-jykq6A!2e0!5s20161001T000000!7i13312!8i6656 Intalled sometime between June 2016 and October 2016 according to street view. sattellite - occured between 8/17/2016 and 9/29/2016.",STSAT,Y,PL,NtoPL,BUF,NtoBUF,PBBL 1x,August - Sept 2016,2016,2016,NA,,N,NA,,NA,,NA,NA,NA,,,,,N,NA,,NA,NA,NA,,,,"49.27775022512434, -123.13517741244523","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.13492199280756, 49.27791911619118], [-123.1354328320829, 49.27758133405751]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.13492199280756, 49.27791911619118], [-123.1354328320829, 49.27758133405751]] }","[-123.13492199280756, 49.27791911619118], [-123.1354328320829, 49.27758133405751]"
279826,671,VAN-R64,install type,EXCL,Y - *Path,Check,No,Y,685,Y,Camosun St.,Ridgeway,W 16th Ave,Ridgeway,W 16th Ave,Camosun St.,NO,YES,BD,Protected Bike Lanes,Protected Bike Lanes,NS,41.77647339,Sec Arterial,Yes,30,Active,OSS,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"Seems to have been installed even before 2007, no upgrades up to June 2022: https://www.google.com/maps/@49.2581624,-123.1971778,3a,75y,199.96h,77.4t/data=!3m7!1e1!3m5!1sKSFvHLG3WI__zcpuPMNkxQ!2e0!5s20070901T000000!7i3328!8i1664 . Majority is mixed use with pedestrians.",,N,None,,None,,PCM-1,,2007,2013,NA,,N,NA,,NA,,NA,NA,NA,,,,,N,NA,,NA,NA,NA,Before 2007,riding on sidewalk- s. side both directions,,"49.25810506261429, -123.19684915811344","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.19713615789163, 49.258109164791314], [-123.19656215833528, 49.25810096043726]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.19713615789163, 49.258109164791314], [-123.19656215833528, 49.25810096043726]] }","[-123.19713615789163, 49.258109164791314], [-123.19656215833528, 49.25810096043726]"
279265,672,VAN-R65,N,COMPLETE,N,No Upgrades in period,No,Y,690,N2,Yukon St,Yukon,W 16th Ave,Yukon,W 16th Ave,Yukon St.,NO,YES,BD,Protected Bike Lanes,Protected Bike Lanes,NS,47.45702555,Sec Arterial,No,50,Active,OSB,Paved,Protected Bike Lanes,Protected Bike Lanes,2W,Protected Bike Lanes,"Curb protected bike lane, appears to be 2 way, no upgrades since 2010: https://www.google.com/maps/@49.256846,-123.1125498,3a,75y,16.72h,69.22t/data=!3m7!1e1!3m5!1s1PT-LOJM_7fOTElME6Rr8w!2e0!5s20110801T000000!7i13312!8i6656 Completed between May 2009 and Aug 2011 (SV).",ORIG,N,PBL,NtoPBL,PBL,NtoPBL,PBL-2,,2010,2010,NA,,N,NA,,NA,,NA,NA,NA,,,,,N,NA,,NA,NA,NA,,,,"49.25685039088224, -123.11281179562945","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11248594258684, 49.25684217753717], [-123.11313764867208, 49.25685860422731]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11248594258684, 49.25684217753717], [-123.11313764867208, 49.25685860422731]] }","[-123.11248594258684, 49.25684217753717], [-123.11313764867208, 49.25685860422731]"
278795,684,VAN-R65,N,COMPLETE,N,No Upgrades in period,No,Y,693,N1,Route from W4th Ave,Yukon,W 2nd Ave,Yukon,W 2nd Ave,Route to W Broadway,NO,NO,2W,Painted Lanes,Painted Lanes,NS,6.804773724,Residential,Yes,30,Active,NB,Paved,Painted Lanes,Painted Lanes,2W,Painted Lanes,"Different street, but same route and installation date, visually confirmed: https://www.google.com/maps/@49.2674107,-123.1127653,3a,75y,27.72h,75.04t/data=!3m6!1e1!3m4!1sGxol8agyei2SRCSPNj1dpw!2e0!7i16384!8i8192 . Completed between May 2012 and Sept 2014, appears to be under construction May 2012, will stick with orig year of 2012.",ORIG,N,PL,NtoPL,PL,NtoPL,PL,,2012,2012,NA,,N,NA,,NA,,NA,NA,NA,,,,,N,NA,,NA,NA,NA,,,,"49.26752296047741, -123.11301216975824","{""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-123.11305233189526, 49.267507278541935], [-123.11297200762121, 49.26753864241287]]}},","{ ""type"": ""LineString"", ""coordinates"": [[-123.11305233189526, 49.267507278541935], [-123.11297200762121, 49.26753864241287]] }","[-123.11305233189526, 49.267507278541935], [-123.11297200762121, 49.26753864241287]"
