id,street,status,road_type,road_type_recode,install_year,install_type,verify_install_year,verify_install_date,verify_install_type,verify_install_comment,verify_upgrade1_year,verify_upgrade1_date,verify_upgrade1_type,verify_upgrade1_comment,verify_upgrade2_year,verify_upgrade2_date,verify_upgrade2_type,verify_upgrade2_comment,verify_misclass,no_verify_install_type,geometry_len_km,geometry_crs,geometry,install_type2,verify_final_type,verify_final_year
296683,Main,Legacy,Arterial,Arterial,2008,Shared Lanes,,,,,,,,,,,,,,,0.06955879988875079,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.101 49.2518, -123.101 49.25117, -123.101 49.25117)",SR,,
296684,Main,Legacy,Arterial,Arterial,2008,Shared Lanes,,,,,,,,,,,,,,,0.02599902239102064,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.101 49.25117, -123.101 49.25094)",SR,,
296689,Main,Legacy,Arterial,Arterial,2008,Shared Lanes,,,,,,,,,,,,,,,0.08771627679456935,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.101 49.24878, -123.1011 49.24868, -123.1011 49.24799)",SR,,
296692,Main,Legacy,Arterial,Arterial,2008,Shared Lanes,,,,,,,,,,,,,,,0.07975220735119046,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1009 49.2546, -123.1009 49.25449, -123.1009 49.25436, -123.1009 49.25419, -123.1009 49.25389)",SR,,
296701,E 59th Ave,Active,Residential,Local,2013,Local Street,2013,,LSB,,,,,,,,,,,Local Street,0.047982650045650034,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1026 49.21676, -123.102 49.21675)",LSB,,
296704,Yukon,Active,Residential,Local,2009,Painted Lanes,2009,Pre May 2009,PL,"Painted lane - going south, shared road going north (sharrow), installed 2009, no upgrades apparent other than green paint on sharrows (around 2016): https://www.google.com/maps/@49.2619973,-123.1129676,3a,75y,179.08h,68.24t/data=!3m7!1e1!3m5!1soatkLpXZd",,,,,,,,,,,0.053314986771068835,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.113 49.26084, -123.113 49.26036)",PL,PL,2009
296707,W 59th Ave,Active,Residential,Local,2012,Local Street,2012,,LSB,,,,,,,,,,,Local Street,0.12237163212226285,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1378 49.21735, -123.1378 49.21735, -123.1395 49.21739)",LSB,,
296728,Cambie,Active,Arterial,Arterial,2008,Painted Lanes,2008,Pre-2009,PL,"PL both sides, no upgrade along this section since 2008: https://www.google.com/maps/@49.2238876,-123.1167376,3a,75y,184.88h,68.74t/data=!3m7!1e1!3m5!1soT_EWCI7pI5gekxe37hoLQ!2e0!5s20090401T000000!7i13312!8i6656 . Seen pre-2009 in SV.",,,,,,,,,,,0.041824384478338875,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1169 49.21501, -123.1169 49.21463)",PL,PL,2008
296729,Cambie,Active,Arterial,Arterial,2008,Painted Lanes,2008,Pre-2009,PL,"PL both sides, no upgrade along this section since 2008: https://www.google.com/maps/@49.2238876,-123.1167376,3a,75y,184.88h,68.74t/data=!3m7!1e1!3m5!1soT_EWCI7pI5gekxe37hoLQ!2e0!5s20090401T000000!7i13312!8i6656 . Seen pre-2009 in SV.",,,,,,,,,,,0.10059882105700042,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.117 49.21411, -123.117 49.21321, -123.117 49.21321)",PL,PL,2008
296733,Burrard Bridge,Active,Arterial,Arterial,1990,Protected Bike Lanes,1990,Pre-2009,None,"Shared, 1 way,  curb protected: https://www.google.com/maps/@49.2749903,-123.1383197,3a,73.4y,216.25h,71.58t/data=!3m7!1e1!3m5!1sRcWM9yrOOiWD7NzLkTotuA!2e0!5s20070901T000000!7i3328!8i1664 .",2009,09-Jul,PBL,"Upgrade to PBL, 1 way, https://averagejoecyclist.com/amazing-evolution-of-vancouver-cycling-infrastructure/ ; https://www.eco-counter.com/blog/from-pilot-to-permanent-the-case-of-the-burrard-bridge-ten-years-ago/",2017,17-Oct,PBL,"Upgrade to PBL, 1 way, https://averagejoecyclist.com/amazing-evolution-of-vancouver-cycling-infrastructure/ ; https://www.eco-counter.com/blog/from-pilot-to-permanent-the-case-of-the-burrard-bridge-ten-years-ago/",,,0.12993083392414498,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1342 49.27636, -123.1358 49.27584, -123.1358 49.27584)",PBL,PBL,2009
296740,BEACH AV,Active,Arterial,Arterial,2021,Protected Bike Lanes,2021,21-Apr,PBL,"**Bike lane in park prior to 2018, https://www.google.com/maps/@49.2855782,-123.1426371,3a,15y,320.29h,79.56t/data=!3m7!1e1!3m5!1shsf9fBRKgjwU6MfmgtRQ5Q!2e0!5s20181001T000000!7i16384!8i8192 no bikeway on road prior to 2021 . Roadway categorized as SSNDL",,,,,,,,,,,0.011816166193643448,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1394 49.28151, -123.1395 49.28158)",PBL,PBL,2021
296741,BEACH AV,Active,Arterial,Arterial,2021,Protected Bike Lanes,2021,21-Apr,PBL,"**Bike lane in park prior to 2018, https://www.google.com/maps/@49.2855782,-123.1426371,3a,15y,320.29h,79.56t/data=!3m7!1e1!3m5!1shsf9fBRKgjwU6MfmgtRQ5Q!2e0!5s20181001T000000!7i16384!8i8192 no bikeway on road prior to 2021 . Roadway categorized as SSNDL",,,,,,,,,,,0.06464529172546256,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1425 49.2863, -123.1424 49.28688)",PBL,PBL,2021
296742,MORTON AV,Active,Residential,Local,2021,Protected Bike Lanes,2021,21-Apr,PBL,"**Bike lane in park prior to 2018, https://www.google.com/maps/@49.2855782,-123.1426371,3a,15y,320.29h,79.56t/data=!3m7!1e1!3m5!1shsf9fBRKgjwU6MfmgtRQ5Q!2e0!5s20181001T000000!7i16384!8i8192 no bikeway on road prior to 2021",,,,,,,,,,,0.04330824869139482,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1425 49.28832, -123.1429 49.28859)",PBL,PBL,2021
296745,W 63rd Ave,Active,Residential,Local,2009,Local Street,2009,,LSB,,,,,,,,,,,Local Street,0.03566656100376541,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1162 49.21319, -123.1162 49.21319, -123.1167 49.2132)",LSB,,
296749,Nanaimo,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.03407602894624372,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0589 49.23408, -123.0589 49.23439)",LSB,,
296750,Discovery,Active,Residential,Local,2013,Local Street,2013,,LSB,,,,,,,,,,,Local Street,0.05028318784692695,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.2032 49.25965, -123.2032 49.2592)",LSB,,
296753,E 45th Ave,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.014425789266258541,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0239 49.22923, -123.0241 49.22923)",LSB,,
296754,York Ave,Active,Residential,Local,2014,Local Street,2014,,LSB,,,,,,,,,,,Local Street,0.16587823543717184,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1644 49.27188, -123.1643 49.27184, -123.1621 49.27181)",LSB,,
296756,Cypress,Active,Residential,Local,1996,Local Street,1996,,LSB,,,,,,,,,,,Local Street,0.019590512939885913,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.148 49.26652, -123.148 49.26634)",LSB,,
296758,Cypress,Active,Residential,Local,1996,Protected Bike Lanes,1996,Pre-2009,PL,"PL on road, pre-2009: https://www.google.com/maps/@49.2690042,-123.1479714,3a,15y,9.73h,80.28t/data=!3m7!1e1!3m5!1swY0BMRo9kqln9o-tzoeJUA!2e0!5s20090501T000000!7i13312!8i6656 .",2018,Summer 2018,PBL,"1 way PBL, installed 2018: Upgrade occurred prior to August 2018 according to google maps https://www.google.com/maps/@49.268947,-123.1479779,3a,75y,182.62h,58.42t/data=!3m6!1e1!3m4!1sOZbzQgFF9vOXChzMwPMGyQ!2e0!7i16384!8i8192, 7/2018 historical image fro",,,,,,,0.04901912095205815,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1479 49.26982, -123.1479 49.26938)",PBL,PBL,2018
296760,Glen Drive,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.021879995371692024,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0813 49.26336, -123.0814 49.26316)",LSB,,
296761,Glen Drive,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.02380925012534868,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0814 49.26168, -123.0814 49.26146)",LSB,,
296762,Glen Drive,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.05527779392273959,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0814 49.26291, -123.0814 49.26241, -123.0814 49.26241)",LSB,,
296765,Windsor,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.02965026519856099,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0839 49.24699, -123.0839 49.24725)",LSB,,
296766,Windsor,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.027184617726898147,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0839 49.24725, -123.0839 49.2475)",LSB,,
296768,Earles,Legacy,Sec Arterial,Collector,1998,Shared Lanes,,,,,,,,,,,,,,,0.05240836239182902,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0477 49.2388, -123.048 49.23857, -123.0481 49.2384)",SR,,
296772,Alberni,Active,Arterial,Arterial,2009,Painted Lanes,2009,by Aug 2009,PL,"Painted Lanes: https://www.google.com/maps/@49.2915403,-123.1322108,3a,75y,178.83h,63.65t/data=!3m7!1e1!3m5!1s3q1eRaVqa7sBYD09WflAZg!2e0!5s20090701T000000!7i13312!8i6656 .",2013,13-Apr,PL,"Check portion of street for changes since 2013, none found in location: https://www.google.com/maps/@49.291645,-123.1321905,3a,75y,172.49h,83.88t/data=!3m7!1e1!3m5!1sysWu0oySz24l5HWmPyIVvw!2e0!5s20220201T000000!7i16384!8i8192",,,,,,,0.1606774726089477,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1312 49.29014, -123.1328 49.29116, -123.1328 49.29116)",PL,PL,2009
296773,Alberni,Active,Arterial,Arterial,2009,Painted Lanes,2009,by Aug 2009,PL,"Painted Lanes: https://www.google.com/maps/@49.2915403,-123.1322108,3a,75y,178.83h,63.65t/data=!3m7!1e1!3m5!1s3q1eRaVqa7sBYD09WflAZg!2e0!5s20090701T000000!7i13312!8i6656 .",2013,13-Apr,PL,"Check portion of street for changes since 2013, none found in location: https://www.google.com/maps/@49.291645,-123.1321905,3a,75y,172.49h,83.88t/data=!3m7!1e1!3m5!1sysWu0oySz24l5HWmPyIVvw!2e0!5s20220201T000000!7i16384!8i8193",,,,,,,0.05728517539171747,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1334 49.29156, -123.134 49.29193)",PL,PL,2009
296774,W 49th Ave,Active,Sec Arterial,Collector,2007,Painted Lanes,2007,Around June 2007,PL,June 2007 49th west of Ontario (covers section under interest): https://council.vancouver.ca/20070612/documents/tt1_bicycleplan.pdf,2013,July-Dec 2013,BUF,"PBBL: https://www.google.com/maps/@49.2262674,-123.1200774,3a,75y,289.13h,80.7t/data=!3m7!1e1!3m5!1sYmcgTVQlbftR9X5kpd2dgg!2e0!5s20140601T000000!7i13312!8i6656 . Completed between July - Dec 2013 according to google earth (660 W 49th Ave).",,,,,,,0.06536591354646053,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1165 49.22611, -123.1174 49.22615)",PL,BUF,2013
296776,W 49th Ave,Active,Sec Arterial,Collector,2007,Painted Lanes,2007,Around June 2007,PL,June 2007 49th west of Ontario (covers section under interest): https://council.vancouver.ca/20070612/documents/tt1_bicycleplan.pdf,2013,July-Dec 2013,BUF,"PBBL: https://www.google.com/maps/@49.2262674,-123.1200774,3a,75y,289.13h,80.7t/data=!3m7!1e1!3m5!1sYmcgTVQlbftR9X5kpd2dgg!2e0!5s20140601T000000!7i13312!8i6656 . Completed between July - Dec 2013 according to google earth (660 W 49th Ave).",,,,,,,0.11413737481776186,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1236 49.22638, -123.1252 49.22644)",PL,BUF,2013
296781,Wall,Active,Residential,Local,1999,Local Street,1999,,LSB,,,,,,,,,,,Local Street,0.20142222357659983,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0493 49.29222, -123.0467 49.29164)",LSB,,
296783,Powell,Active,Off-street,Off-street,2014,Protected Bike Lanes,,,,,,,,,,,,,,,0.2143728144716739,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.08 49.28292, -123.08 49.28292, -123.0792 49.28296, -123.0771 49.28307)",,,
296784,Cambie,Active,Arterial,Arterial,2016,Protected Bike Lanes,2016,June-August 2016,PBL,"Upgrade occured after 06/2016 as seen through google street view and completed prior to August 2016 according to satellite history (looking at paint markings that denote completion of project: https://www.google.com/maps/@49.2814859,-123.1100244,3a,70.9y",,,,,,,,,,,0.04294354668487524,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1088 49.28432, -123.1089 49.28395)",PBL,PBL,2016
296785,Cambie,Active,Arterial,Arterial,2016,Protected Bike Lanes,2016,June-August 2016,PBL,"Upgrade occured after 06/2016 as seen through google street view and completed prior to August 2016 according to satellite history (looking at paint markings that denote completion of project: https://www.google.com/maps/@49.2814859,-123.1100244,3a,70.9y",,,,,,,,,,,0.013809508936000284,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1093 49.28303, -123.1094 49.28291)",PBL,PBL,2016
296787,Cambie,Active,Arterial,Arterial,2016,Protected Bike Lanes,2016,June-August 2016,PBL,"Upgrade occured after 06/2016 as seen through google street view and completed prior to August 2016 according to satellite history (looking at paint markings that denote completion of project: https://www.google.com/maps/@49.2814859,-123.1100244,3a,70.9y",,,,,,,,,,,0.03579187607606541,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.109 49.28383, -123.1091 49.28352)",PBL,PBL,2016
296788,Nelson,Active,Arterial,Arterial,2016,Protected Bike Lanes,2016,16-Jun,PBL,"one way PBL-1, one side of road only, road is one-way as well. Installed 2016, no upgrades since: https://www.google.com/maps/@49.2769864,-123.1195395,3a,75y,122.57h,59.91t/data=!3m7!1e1!3m5!1sTrSBqksRXXtS_HC_T_nzHA!2e0!5s20170601T000000!7i13312!8i6656.",,,,,,,,,,,0.049642660692152105,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1206 49.27767, -123.1211 49.27799)",PBL,PBL,2016
296791,Chestnut,Active,Residential,Local,2014,Local Street,2014,,LSB,,,,,,,,,,,Local Street,0.025202173919179376,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1464 49.27156, -123.1464 49.27133)",LSB,,
296793,Union,Active,Residential,Local,1993,Protected Bike Lanes,1993,,None,"https://vancouver.ca/files/cov/adanac-bikeway-open-house-info-boards.PDF June 1993: https://open.library.ubc.ca/media/stream/pdf/831/1.0086767/1 . See shared road up to 2012: https://www.google.com/maps/@49.2777056,-123.0993364,3a,15y,96h,86.06t/data=!3m",2013,13-Sep,PBL,Completed Sept 2013 - https://web.archive.org/web/20150606015711/http://vancouver.ca/files/cov/adanac-bikeway-construction-notification-letter-07112013.pdf 2way bikeway: https://vancouver.ca/files/cov/adanac-bikeway-open-house-info-boards.PDF Source for,,,,,,,0.05510539470416226,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0998 49.27767, -123.0991 49.27766)",PBL,PBL,2013
296795,Ontario,Active,Residential,Local,2010,Protected Bike Lanes,,,,,,,,,,,,,Mixed Use Path,,0.07867346257488515,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1046 49.27019, -123.1046 49.2709)",PBL,,
296797,Slocan,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.06346429088904187,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0495 49.2695, -123.0495 49.26893, -123.0495 49.26893)",LSB,,
296798,Slocan,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.04684547376724828,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0495 49.26848, -123.0495 49.26806, -123.0495 49.26806)",LSB,,
296799,Slocan,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.017333725081643672,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0495 49.27016, -123.0495 49.27)",LSB,,
296800,Slocan,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.0615723462333879,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0494 49.27071, -123.0495 49.27043, -123.0495 49.27016)",LSB,,
296804,Slocan,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.0511077090389995,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0494 49.27373, -123.0494 49.27327)",LSB,,
296805,Slocan,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.022395985846279085,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0494 49.27414, -123.0494 49.27394)",LSB,,
296809,Cambie,Active,Arterial,Arterial,2008,Painted Lanes,2008,Pre-2009,PL,"PL seen on northbound side from W45th Ave to W42nd Ave, other sections did not have apparent PL, likely installed later in 2012.",2012,,PL,"Green paint added in 2012: https://www.google.com/maps/@49.2328532,-123.1161008,3a,75y,2.86h,82.87t/data=!3m7!1e1!3m5!1sEJFDea64vnbIleWbS0Rvwg!2e0!5s20140501T000000!7i13312!8i6656 .",,,,,,,0.08138644905585853,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1163 49.23201, -123.1163 49.23164, -123.1163 49.23128)",PL,PL,2008
296813,Cambie,Active,Arterial,Arterial,2008,Painted Lanes,2008,Pre-2009,PL,"PL both sides, no upgrade along this section since 2008: https://www.google.com/maps/@49.2238876,-123.1167376,3a,75y,184.88h,68.74t/data=!3m7!1e1!3m5!1soT_EWCI7pI5gekxe37hoLQ!2e0!5s20090401T000000!7i13312!8i6656 . Seen pre-2009 in SV.",,,,,,,,,,,0.12970921306128536,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1166 49.22292, -123.1167 49.22175)",PL,PL,2008
296814,Ontario,Active,Residential,Local,1995,Local Street,1995,,LSB,,,,,,,,,,,Local Street,0.10050731824415805,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1061 49.22296, -123.1061 49.22206, -123.1061 49.22206)",LSB,,
296819,E 37th Ave,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.020019961998776273,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0839 49.23647, -123.0836 49.23647, -123.0836 49.23647)",LSB,,
296821,E 37th Ave,Active,Off-street,Off-street,1998,Protected Bike Lanes,,,,,,,,,,,,,,,0.04038061912306835,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0825 49.23645, -123.0819 49.23645)",,,
296822,Woodland Drive,Active,Residential,Local,1999,Local Street,1999,,LSB,,,,,,,,,,,Local Street,0.028500912439822917,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0735 49.26692, -123.0735 49.26666)",LSB,,
296823,Woodland Drive,Active,Residential,Local,1999,Local Street,1999,,LSB,,,,,,,,,,,Local Street,0.07526297184818903,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0735 49.2685, -123.0735 49.26827, -123.0735 49.26782)",LSB,,
296825,Nanaimo St.,Active,Arterial,Arterial,2022,Painted Lanes,2022,,PL,"Streetview image from April 2009 to April 2023, painted lane in 2022
Streetview URL: https://www.google.com/maps/@49.2705953,-123.0565681,3a,75y,2.35h,77.39t/data=!3m6!1e1!3m4!1sv2oBa3NVSiqrsgii9t4mRQ!2e0!7i16384!8i8192?coh=205409&entry=ttu&g_ep=EgoyMDI0MDkyNS4wIKXMDSoASAFQAw%3D%3D",,,,,,,,,,,0.20698094964674374,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0566 49.27048, -123.0566 49.27047, -123.0566 49.26951, -123.0566 49.26862)",PL,PL,2022
296826,Nanaimo St.,Active,Residential,Local,2021,Protected Bike Lanes,2020,Fall 2020,PBL,"PBL-2 way, installed with VAN-N0052, no bikeways before installation, paved in October 2020, marking were added around this time as well, determined to be Fall 2020 install: https://www.google.com/maps/@49.273161,-123.0566459,3a,78.4y,113.08h,78.8t/data=",,,,,,,,,,,0.02331367532844494,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0566 49.2733, -123.0566 49.27309)",PBL,PBL,2020
296827,Slocan,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.18481911765622488,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0496 49.26201, -123.0496 49.26187, -123.0496 49.26035)",LSB,,
296828,Slocan,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.21828290135222908,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0496 49.26035, -123.0496 49.25874, -123.0496 49.25839)",LSB,,
296831,Slocan,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.0503024459462357,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0496 49.26297, -123.0496 49.26297, -123.0496 49.26252)",LSB,,
296833,Kaslo,Active,Residential,Local,1998,Local Street,1998,,LSB,,,,,,,,,,,Local Street,0.05529826448980203,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0467 49.28071, -123.0467 49.28021)",LSB,,
296834,McLean Drive,Active,Residential,Local,2018,Local Street,2018,,LSB,,,,,,,,,,,Local Street,0.055691851549760966,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.074 49.28323, -123.0741 49.28312, -123.0741 49.28274)",LSB,,
296835,McLean Drive,Active,Residential,Local,2018,Local Street,2018,,LSB,,,,,,,,,,,Local Street,0.05588605299556232,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0741 49.28274, -123.0741 49.28273, -123.0741 49.28223)",LSB,,
296836,Quebec,Active,Sec Arterial,Collector,2018,Protected Bike Lanes,2018,Summer 2018,PBL,"No bikeways present before 2018, PBL-1 both sides of street above and below E1st Ave: https://www.google.com/maps/@49.2696302,-123.1027202,3a,75y,190.26h,59.36t/data=!3m7!1e1!3m5!1s4gwR73Lpl2NzncIke_hdjw!2e0!5s20190901T000000!7i16384!8i8192 Construction",,,,,,,,,,,0.05027899965593497,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1027 49.27015, -123.1027 49.2697)",PBL,PBL,2018
296837,Quebec,Active,Sec Arterial,Collector,2018,Protected Bike Lanes,2018,Summer 2018,PBL,"No bikeways present before 2018, PBL-1 both sides of street above and below E1st Ave: https://www.google.com/maps/@49.2696302,-123.1027202,3a,75y,190.26h,59.36t/data=!3m7!1e1!3m5!1s4gwR73Lpl2NzncIke_hdjw!2e0!5s20190901T000000!7i16384!8i8192 Construction",,,,,,,,,,,0.015957798225604496,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1022 49.27135, -123.1023 49.27122, -123.1023 49.27122)",PBL,PBL,2018
296840,Burrard,Active,Arterial,Arterial,2009,Protected Bike Lanes,2009,,PL,"PL x1 prior to install: https://www.google.com/maps/@49.2782332,-123.1305152,3a,75y,251.7h,77.17t/data=!3m7!1e1!3m5!1si384r5AL2diu30_sYd08JQ!2e0!5s20160501T000000!7i13312!8i6656 . See one side PL in 2009: https://www.google.com/maps/@49.2781814,-123.1304",2017,17-Dec,PBL,"pbl-1 boths sides: https://www.google.com/maps/@49.2776129,-123.1314309,3a,75y,223.43h,75.95t/data=!3m7!1e1!3m5!1siKHdBd3JvxLbkM06AUV6Fg!2e0!5s20181001T000000!7i16384!8i8197",,,,,,,0.030109720777416867,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1321 49.27716, -123.1324 49.27697)",PBL,PBL,2017
296842,W 10th Ave,Active,Residential,Local,2004,Local Street,2004,,LSB,,,,,,,,,,,Local Street,0.08834665684132256,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1163 49.26227, -123.1175 49.26229)",LSB,,
296843,W 10th Ave,Active,Residential,Local,2004,Local Street,2004,,LSB,,,,,,,,,,,Local Street,0.1403546171458392,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0949 49.26157, -123.0949 49.26157, -123.093 49.26156)",LSB,,
296845,Woodland Drive,Active,Residential,Local,1999,Local Street,1999,,LSB,,,,,,,,,,,Local Street,0.0503193102718755,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0736 49.26646, -123.0736 49.26601)",LSB,,
296849,W 10th Ave,Active,Residential,Local,2004,Local Street,2004,,LSB,,,,,,,,,,,Local Street,0.19032808813449945,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.1095 49.26216, -123.1095 49.26216, -123.1069 49.26211)",LSB,,
296851,W 10th Ave,Active,Residential,Local,2004,Local Street,2004,,LSB,,,,,,,,,,,Local Street,0.09758524824157545,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.103 49.26205, -123.1017 49.26202, -123.1017 49.26202)",LSB,,
296858,Inverness,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.04416226871832425,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.08 49.22778, -123.08 49.22775, -123.08 49.2277, -123.08 49.2277, -123.08 49.22738)",LSB,,
296861,Inverness,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.11447106692615244,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0802 49.2196, -123.0801 49.21954, -123.0801 49.2195, -123.0801 49.21947, -123.0801 49.21944, -123.0801 49.21944, -123.0801 49.21941, -123.0801 49.21941, -123.0801 49.21941, -123.0801 49.21938, -123.0801 49.21937, -123.0801 49.21935, -123.0801 49.21932, -123.0801 49.21929, -123.0801 49.21927, -123.0801 49.21926, -123.0801 49.21925, -123.0801 49.21923, -123.0801 49.2192, -123.0801 49.21919, -123.0801 49.21917, -123.0801 49.21914, -123.0801 49.21911, -123.0801 49.21909, -123.0801 49.21885, -123.0801 49.21857)",LSB,,
296862,Inverness,Active,Residential,Local,2003,Local Street,2003,,LSB,,,,,,,,,,,Local Street,0.09913173114257165,+proj=longlat +datum=WGS84 +no_defs,"LINESTRING (-123.0799 49.21285, -123.0799 49.21241, -123.0799 49.21196)",LSB,,
